cell_id,replications,optimal_replications,selected_reversal_probability,selected_reversal_wilson_low,selected_reversal_wilson_high,selected_reversal_wilson_width,possible_reversal_probability,universal_reversal_probability,pseudo_diversification_probability,expected_profit_mean,expected_profit_mcse,expected_profit_replication_min,expected_profit_replication_max,cvar_loss_mean,cvar_loss_mcse,cvar_loss_replication_min,cvar_loss_replication_max,allocation_Corn_mean,allocation_Corn_mcse,allocation_Corn_replication_min,allocation_Corn_replication_max,allocation_Soybean_mean,allocation_Soybean_mcse,allocation_Soybean_replication_min,allocation_Soybean_replication_max,allocation_Winter Wheat_mean,allocation_Winter Wheat_mcse,allocation_Winter Wheat_replication_min,allocation_Winter Wheat_replication_max,cell_type,copula_family,marginal_family,kendall_tau,alpha,risk_limit_frontier_quantile,budget_to_max_cost_ratio,dominant_crop_cap_share,contract_minimum_share
LHS-01-011,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,1.0,361.8664610276394,0.45157693287398437,360.6738795567932,363.02744517112717,-165.19428874017933,0.6356856602360383,-167.30016759208763,-163.6272527898384,0.49922558320347743,0.0,0.49922558320347743,0.49922558320347743,0.45402422722571123,0.0,0.45402422722571123,0.45402422722571123,0.04675018957081131,0.0,0.04675018957081131,0.04675018957081131,lhs,gaussian,student_t_df5,0.00829685576913844,0.9268648370228868,0.4165745297761808,1.0070087377909345,0.49922558320347743,0.04675018957081131
LHS-01-012,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,0.0,341.76329927412144,0.7582836779451246,338.86947464934474,343.27870284001983,-153.60707368588757,0.14183788998696442,-153.9758860377561,-153.1914854215413,0.35275896635848236,0.0,0.35275896635848236,0.35275896635848236,0.5180008739165313,0.0,0.5180008739165313,0.5180008739165313,0.12924015972498631,0.0,0.12924015972498631,0.12924015972498631,lhs,gaussian,empirical_resample,0.5642555528585989,0.9460906447255966,0.3149617213535707,0.7304702476611813,0.35275896635848236,0.12924015972498631
LHS-01-013,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,1.0,342.9228612950918,0.6514876180858893,340.580598192627,344.529132861133,-120.93043684689853,1.059202092619265,-123.01711826487058,-117.56036406382242,0.5040710474548409,0.000594477017709844,0.5029390718258496,0.5062320498047038,0.36313539539900425,0.000594477017709814,0.36097439304914136,0.3642673710279954,0.13279355714615487,0.0,0.13279355714615487,0.13279355714615487,lhs,gaussian,gaussian,0.13446534164717058,0.9561411485917808,0.18185961755366878,0.8391471992689786,0.7369034837207142,0.13279355714615487
LHS-01-014,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,360.8045974716708,0.7345724569344646,358.4391747726408,362.9506432494224,-10.790692665610882,4.1219568874264505,-22.36133254361107,2.178044530246609,0.7359993286071037,0.001608264558321776,0.7310466492873591,0.741162002750835,0.20123421767234,0.001608264558321775,0.1960715435286089,0.2061868969920848,0.06276645372055617,0.0,0.06276645372055617,0.06276645372055617,lhs,gaussian,student_t_df5,0.27104234619739276,0.9695072977522146,0.5638789307995177,1.0512796316284665,0.889162749481252,0.06276645372055617
LHS-01-015,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,1.0,363.8600447334869,0.629768554768114,361.52631864099965,365.30292532232477,-179.63634772851177,0.5517341846900412,-180.8469189215311,-178.13492320621756,0.5567105078196404,0.0,0.5567105078196404,0.5567105078196404,0.40409396143691767,0.0,0.40409396143691767,0.40409396143691767,0.03919553074344192,0.0,0.03919553074344192,0.03919553074344192,lhs,gaussian,empirical_resample,0.034084332908541584,0.9575980174836762,0.20361367716886206,0.9434392097725702,0.5567105078196404,0.03919553074344192
LHS-01-016,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,345.0493926771061,0.8260736882241995,342.00198054061207,347.0107578901419,-115.99189066825663,0.48169934525831026,-117.45379110559969,-114.5189151070094,0.5128127921511781,0.0002256105763942465,0.5121549397914819,0.5133797958947937,0.3635436584221268,0.0002256105763942525,0.3629766546785114,0.3642015107818232,0.1236435494266949,6.938893903907228e-18,0.12364354942669488,0.12364354942669488,lhs,gaussian,gaussian,0.5776689386219479,0.9057495331801046,0.3814538176141268,1.0776275054314404,0.572778133336532,0.12364354942669488
LHS-01-017,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,348.2110395960086,0.5821247722477276,346.79640368880166,349.9187542700818,-83.81257343996492,0.7844375382591172,-86.02284311214653,-81.5870869675588,0.6931024349487951,0.0004976411974898184,0.6916201731409732,0.6942652710136556,0.19415382884433935,0.0004976411974898246,0.19299099277947876,0.19563609065216114,0.11274373620686558,0.0,0.11274373620686558,0.11274373620686558,lhs,gaussian,student_t_df5,0.23619270808840165,0.9349849970524777,0.5967111347677263,0.9513272227524756,0.8119897663336518,0.11274373620686558
LHS-01-018,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,0.0,368.5911950769058,0.7645370791151666,365.66066531588484,370.1069379743394,-158.0900365843735,0.13708835363563196,-158.4786431152124,-157.65739191466216,0.4434931517025752,0.0,0.4434931517025752,0.4434931517025752,0.5408056958294976,0.0,0.5408056958294976,0.5408056958294976,0.01570115246792721,0.0,0.01570115246792721,0.01570115246792721,lhs,gaussian,empirical_resample,0.3704884149284229,0.9766959169544367,0.11780913452218587,0.7520987213307659,0.8546408887086883,0.01570115246792721
LHS-01-019,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,0.0,364.19187284690634,0.7834407271658573,361.2097709874062,365.8023500120183,-141.7962130704065,0.6749880786192991,-143.34662080492024,-139.5345570871338,0.4138273632466102,0.0,0.4138273632466102,0.4138273632466102,0.5487070885003569,0.0,0.5487070885003569,0.5487070885003569,0.037465548253032985,0.0,0.037465548253032985,0.037465548253032985,lhs,gaussian,gaussian,0.34191705587605314,0.9257280496141685,0.8779463867041822,0.7345775789828278,0.7605661672602944,0.037465548253032985
LHS-01-020,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,0.0,352.43864258543044,0.7292973841043584,349.7468771586381,354.15945742777956,-73.67714017989258,1.3269076243543931,-76.81412036805965,-69.000939783858,0.4516343820212251,2.7755575615628914e-17,0.45163438202122513,0.45163438202122513,0.45888292077798704,0.0,0.45888292077798704,0.45888292077798704,0.08948269720078779,0.0,0.08948269720078779,0.08948269720078779,lhs,gaussian,student_t_df5,0.5472243730509674,0.9495783530052051,0.7076373189457196,0.8976334643097783,0.45163438202122513,0.08948269720078779
LHS-01-021,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,1.0,348.24111015341003,0.5269123797362112,346.8657430484633,349.66816802809575,-182.81500415517255,0.4298320521848702,-184.02801329771262,-181.71876877851096,0.6273035637958425,6.092837525573225e-05,0.6271633750244856,0.6274722022863646,0.2663106804864873,6.0928375255733676e-05,0.26614204199596525,0.2664508692578442,0.1063857557176702,0.0,0.1063857557176702,0.1063857557176702,lhs,gaussian,empirical_resample,0.05802298267729399,0.9003167632058081,0.7859426901841513,0.8262969205668336,0.9774036997838155,0.1063857557176702
LHS-01-022,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,359.92037732141955,0.9190673381719524,356.74305986200653,362.4549704607922,24.163017507579514,2.1546477619245534,17.940958530786347,30.130584704227083,0.8284786346786405,0.0004003576019092656,0.8272587640241512,0.8295637636185861,0.10203580462927112,0.0004003576019092581,0.10095067568932564,0.10325567528376042,0.06948556069208843,0.0,0.06948556069208843,0.06948556069208843,lhs,gaussian,gaussian,0.5187298940603636,0.9851058243540125,0.8244349869818535,0.9845329580812333,0.8925724500454251,0.06948556069208843
LHS-01-023,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,372.42710232258366,0.6841554481431049,370.1217026066166,374.1574939986251,58.638609591518744,2.9935340223010334,48.73011311304789,64.77807455206246,0.5751323553882357,0.0012954729419388956,0.5712224093873491,0.5782738507086327,0.420353659005155,0.0012954729419389355,0.4172121636847577,0.42426360500604166,0.00451398560660936,0.0,0.00451398560660936,0.00451398560660936,lhs,gaussian,student_t_df5,0.48157112677550035,0.9875366572902828,0.6947492353052922,0.9703388699482483,0.6188200189797989,0.00451398560660936
LHS-01-024,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,371.1731206497045,0.7836867254319433,368.30388996215805,373.0738781335137,-150.9599608423568,0.2509581274942864,-151.68306269187775,-150.35786760470455,0.6316130837410213,0.0,0.6316130837410213,0.6316130837410213,0.35844115284823186,0.0,0.35844115284823186,0.35844115284823186,0.00994576341074682,0.0,0.00994576341074682,0.00994576341074682,lhs,gaussian,empirical_resample,0.31486675575784995,0.9739627018810981,0.6286169651033778,1.0265777253348658,0.6316130837410213,0.00994576341074682
LHS-02-001,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,345.3356148710698,0.5876734571822557,343.8858102555355,347.0694004216367,-105.89951462242831,2.1886698887514884,-113.29372146886475,-100.51695970956914,0.715716305895989,0.00020514178109206754,0.7150318206177444,0.7162087871721969,0.1583670050965656,0.00020514178109207797,0.15787452382035783,0.1590514903748104,0.1259166890074452,0.0,0.1259166890074452,0.1259166890074452,lhs,student_t_df4,student_t_df5,0.1344300757120586,0.9126534892942506,0.8351531975110936,1.0156967334938198,0.7552081071082861,0.1259166890074452
LHS-02-002,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,0.0,371.5836519097512,0.6473882039168471,369.0338257053173,372.4743764883239,-190.60954883488176,0.5654507441179378,-192.21769655403747,-189.19784672981064,0.44234762961821505,0.0,0.44234762961821505,0.44234762961821505,0.5543373992151667,0.0,0.5543373992151667,0.5543373992151667,0.0033149711666182434,0.0,0.0033149711666182434,0.0033149711666182434,lhs,student_t_df4,empirical_resample,0.15377149944859766,0.9279437970796991,0.49109097278008884,0.9853816232379637,0.44234762961821505,0.0033149711666182434
LHS-02-003,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,0.0,369.3320715770045,0.7657730161930123,366.3412776043441,370.5247962209967,-125.91290078516253,0.6348025219116622,-127.98242232774344,-124.4006704952217,0.386671523464792,0.0,0.386671523464792,0.386671523464792,0.598319689083773,0.0,0.598319689083773,0.598319689083773,0.015008787451435062,0.0,0.015008787451435062,0.015008787451435062,lhs,student_t_df4,gaussian,0.383159542132026,0.940624858623747,0.23211001451130142,0.8093399907859822,0.386671523464792,0.015008787451435062
LHS-02-004,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,371.5093779585942,0.5876004368264232,369.90056702727395,373.0515155045697,-72.57332726913646,3.092819516492023,-83.17397697904008,-66.01708950717855,0.6720384109424751,0.002922982405893318,0.6679212792198286,0.6835073214713888,0.3172741106752418,0.0029229824058930164,0.3058052001463292,0.32139124239788813,0.010687478382283214,0.0,0.010687478382283214,0.010687478382283214,lhs,student_t_df4,student_t_df5,0.11767720906131404,0.9580076156295924,0.3647393121518353,0.9452371485567417,0.9455733160695974,0.010687478382283214
LHS-02-005,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,349.6641653836383,0.7047046209624007,346.98305198789416,351.0653796312385,-138.21117372915674,0.11558014461010808,-138.4463693588348,-137.78750930711675,0.5090444294567247,0.0,0.5090444294567247,0.5090444294567247,0.3908040067166394,0.0,0.3908040067166394,0.3908040067166394,0.10015156382663588,0.0,0.10015156382663588,0.10015156382663588,lhs,student_t_df4,empirical_resample,0.5059239392954629,0.9843928699673963,0.7406686478031334,0.7649172507938827,0.5090444294567247,0.10015156382663588
LHS-02-006,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,0.0,356.84128628926,0.6569904508161626,354.4071829734351,358.1548727262352,-156.2155939218015,0.9381709078324794,-158.9188587042959,-153.8866059130087,0.40180375160535975,0.0,0.40180375160535975,0.40180375160535975,0.530859957907059,0.0,0.530859957907059,0.530859957907059,0.06733629048758126,0.0,0.06733629048758126,0.06733629048758126,lhs,student_t_df4,gaussian,0.2792217142476454,0.9029736139995724,0.8050484058411445,0.7231448468011203,0.6130463185470256,0.06733629048758126
LHS-02-007,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,342.47678978600834,0.6651120586979249,340.00843825713156,343.82135919642207,-49.58221583800538,2.017799803446764,-53.36398637695838,-41.868107543631,0.5986676218272142,0.0005654319878273076,0.5977617009792138,0.6008936230755808,0.2627960941489694,0.000565431987827308,0.26057009290060285,0.2637020149969699,0.13853628402381638,0.0,0.13853628402381638,0.13853628402381638,lhs,student_t_df4,student_t_df5,0.4512037970931643,0.9520457676135503,0.4506585683306693,0.9550104721244892,0.7574762891859539,0.13853628402381638
LHS-02-008,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,1.0,365.33905539591217,0.500979472208381,363.45890348272144,366.14989507518663,-202.62042390383775,0.3873880164389189,-203.40950121329888,-201.22378259116377,0.4275160785794839,0.0,0.4275160785794839,0.4275160785794839,0.5451395992998331,0.0,0.5451395992998331,0.5451395992998331,0.027344322120682975,1.734723475976807e-18,0.02734432212068297,0.02734432212068297,lhs,student_t_df4,empirical_resample,0.0343382566987337,0.9172742204324846,0.8804440738466179,0.8419689621792947,0.4275160785794839,0.02734432212068297
LHS-02-009,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,356.3419772256,0.6656235503877658,353.813987281209,357.6892427546066,-133.64590097471512,0.644106325997497,-136.06933889303792,-132.5252607401507,0.5793073532177997,0.00042494739781494197,0.5782590864850896,0.5807725717623594,0.3430695858085947,0.0004249473978149365,0.341604367264035,0.3441178525413048,0.07762306097360575,0.0,0.07762306097360575,0.07762306097360575,lhs,student_t_df4,gaussian,0.19392963892748283,0.9225766174894419,0.4168054786400791,1.0297740430887232,0.6588751464961757,0.07762306097360575
LHS-02-010,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,0.0,350.41011798025585,0.5201159707931517,348.389547172364,351.1299221375822,-101.04290245872072,2.259523264676121,-108.48776561505788,-94.62336883833233,0.36915425652104156,0.0,0.36915425652104156,0.36915425652104156,0.5343285451538733,0.0,0.5343285451538733,0.5343285451538733,0.09651719832508505,0.0,0.09651719832508505,0.09651719832508505,lhs,student_t_df4,student_t_df5,0.0936013627103764,0.9693117699384065,0.5381968515064649,0.7027858100652818,0.9548473133750655,0.09651719832508505
LHS-02-011,5,5,1.0,0.5655175352168251,1.0,0.43448246478317487,1.0,1.0,0.0,346.6499520993134,0.6579814385061435,344.145301705702,347.9378786013235,-153.6132651482995,0.19883290828955244,-154.26171962428958,-153.03680962741885,0.3525667839711177,0.0,0.3525667839711177,0.3525667839711177,0.5398716337887901,0.0,0.5398716337887901,0.5398716337887901,0.10756158224009224,0.0,0.10756158224009224,0.10756158224009224,lhs,student_t_df4,empirical_resample,0.4226836011684112,0.9634893742049134,0.12396631378412722,1.0490435637763906,0.3525667839711177,0.10756158224009224
LHS-02-012,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,364.10250663878276,0.8159082874950373,361.39937922004543,366.32953283522784,-103.48728651060947,1.1728705073861085,-107.37080562118777,-100.30631694340504,0.7507426869243287,0.0006391261509279013,0.748780161325069,0.7527550314457189,0.2027330393813913,0.0006391261509278906,0.20072069486000124,0.20469556498065106,0.04652427369427987,0.0,0.04652427369427987,0.04652427369427987,lhs,student_t_df4,gaussian,0.4299604474453502,0.909132452168115,0.6548054366887393,0.9180339153487197,0.9106270451107061,0.04652427369427987
LHS-02-013,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,368.8874614540995,0.6217044097640565,366.5180140382173,369.9886116492832,-36.06857660576992,3.416047037295699,-45.70116436529527,-24.33662556311282,0.5590713486069738,0.0011621638652766079,0.5560252455984447,0.5623471927530134,0.41816991544093296,0.0011621638652766274,0.4148940712948933,0.4212160184494621,0.022758735952093174,0.0,0.022758735952093174,0.022758735952093174,lhs,student_t_df4,student_t_df5,0.2508636978624054,0.9741355281954792,0.5680049692972083,0.8232647189533847,0.85215742848892,0.022758735952093174
LHS-02-014,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,347.17346567901154,0.6139590864486068,345.1205012710236,348.9161894280619,-146.88321238763456,0.3221029176128347,-147.97401380304672,-146.1595901229751,0.6563691660197868,0.00029629372168684824,0.65567626805119,0.6572543060921872,0.23080053764745045,0.0002962937216868512,0.22991539757505017,0.2314934356160473,0.11283029633276268,0.0,0.11283029633276268,0.11283029633276268,lhs,student_t_df4,empirical_resample,0.3043991785800868,0.943542604075787,0.6913506000723662,0.9816270339490872,0.7126952548396737,0.11283029633276268
LHS-02-015,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,346.84551450575736,0.7962848186412358,344.14600371477326,348.9633882230292,-54.529978482389424,1.4899975155282197,-59.62183488381824,-50.850916067716156,0.6887316829142245,0.001019402060744687,0.6850695899085094,0.6912534444445945,0.19133024318333047,0.0010194020607447068,0.18880848165296035,0.19499233618904555,0.11993807390244507,0.0,0.11993807390244507,0.11993807390244507,lhs,student_t_df4,gaussian,0.47835285679197875,0.9552967758758188,0.5129116425342549,0.9156369468801272,0.9858752003406646,0.11993807390244507
LHS-02-016,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,363.80395193348375,0.6515775956629483,361.5592759380037,365.1273819339477,48.746219750504544,6.726878026461668,25.663423793349992,63.80580160094186,0.5067266561835485,0.0034302237307500174,0.4996125336879016,0.5195573405096586,0.45285517213630494,0.0034302237307500543,0.4400244878101947,0.459969294631952,0.040418171680146574,0.0,0.040418171680146574,0.040418171680146574,lhs,student_t_df4,student_t_df5,0.34463640489093195,0.988025229913354,0.17962101582282491,0.8700361448181062,0.818917231571631,0.040418171680146574
LHS-02-017,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,1.0,353.00782732647474,0.4753493990954907,351.46011001723923,354.1730405937061,-180.6146815313346,0.4086326847234317,-181.89679755830724,-179.74046236385217,0.5639055086538358,0.00032694667645471445,0.5632009821810625,0.5647533438325779,0.35235865048911397,0.00032694667645470843,0.35151081531037176,0.3530631769618871,0.08373584085705034,0.0,0.08373584085705034,0.08373584085705034,lhs,student_t_df4,empirical_resample,0.005594821255596463,0.9364655062362295,0.7073978933437022,0.7984585349063847,0.626956580741332,0.08373584085705034
LHS-02-018,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,365.92945394355263,0.6717259431256151,363.63048593317757,367.55234977639105,-70.34499910972131,2.145005173825448,-78.40772218293088,-67.0616700612277,0.5575709159678626,0.0022173003606795433,0.5535637173371002,0.5660822123608592,0.41035193763101113,0.0022173003606795463,0.4018406412380144,0.4143591362617734,0.03207714640112636,0.0,0.03207714640112636,0.03207714640112636,lhs,student_t_df4,gaussian,0.23528981165352494,0.9759580765987664,0.26766309246202347,0.8534346110018846,0.8000503756280686,0.03207714640112636
LHS-02-019,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,352.626123227038,0.7151995521616464,349.9412939415908,353.93881842024655,-96.59110224612752,1.251530065669687,-98.53257295650494,-91.74547517825046,0.523424013849622,0.0005782034163706712,0.5221514601998265,0.5248041327903563,0.38458765306919873,0.0005782034163706633,0.3832075341284644,0.38586020671899424,0.0919883330811793,0.0,0.0919883330811793,0.0919883330811793,lhs,student_t_df4,student_t_df5,0.5886869602651238,0.9223137322431681,0.3009105599415418,0.8916457557562356,0.5663297358038549,0.0919883330811793
LHS-02-020,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,361.9488783827675,0.6894494095203332,359.38902370956896,363.5256671356113,-142.74828242104172,0.07813594742261191,-143.00875974751656,-142.57436584278247,0.6721395473474461,0.0008990314425732082,0.669907419076177,0.6746515200957068,0.2759723268116004,0.000899031442573208,0.2734603540633396,0.2782044550828694,0.051888125840953626,0.0,0.051888125840953626,0.051888125840953626,lhs,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,0.6213664761918735,1.070015840085312,0.6931649903657895,0.051888125840953626
LHS-02-021,5,5,0.0,0.0,0.43448246478317476,0.43448246478317476,0.0,0.0,0.0,341.36808546309237,0.7758898133227768,338.511113743407,343.0775766684131,-87.01144604186754,1.2694006883162434,-90.98429986792061,-83.23082854998962,0.4521331265420093,0.00020994561200010065,0.45170589903033836,0.4528126914371454,0.4109180284700707,0.00020994561200010235,0.4102384635749346,0.4113452559817417,0.13694884498791987,0.0,0.13694884498791987,0.13694884498791987,lhs,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,0.3844614581021276,0.7782923181479906,0.4595782359693058,0.13694884498791987
