design_id,design_sha256,replication_seed,model_stage,metric,value,path_increment,model_content
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M1,expected_profit,375.6009546945588,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M1,hhi,1.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M2,allocation_Corn,0.31764521193092615,-0.6823547880690739,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M2,allocation_Soybean,0.6823547880690739,0.6823547880690739,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M2,allocation_Winter_Wheat,0.0,0.0,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M2,cvar_loss,-112.5918659550561,-131.46770103776953,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M2,expected_profit,369.7313235204281,-5.869631174130745,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M2,hhi,0.5665065374634337,-0.4334934625365663,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M3,allocation_Corn,0.31764521193092615,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M3,allocation_Soybean,0.6823547880690739,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M3,allocation_Winter_Wheat,0.0,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M3,cvar_loss,-112.5918659550561,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M3,expected_profit,369.7313235204281,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M3,hhi,0.5665065374634337,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M4,allocation_Corn,0.31764521193092615,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M4,allocation_Soybean,0.6823547880690739,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M4,allocation_Winter_Wheat,0.0,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M4,cvar_loss,-112.5918659550561,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M4,expected_profit,369.7313235204281,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227001,M4,hhi,0.5665065374634337,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M0,allocation_Corn,1.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M0,allocation_Soybean,0.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M0,allocation_Winter_Wheat,0.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M0,cvar_loss,11.605215702606984,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M0,expected_profit,376.05289146920137,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M0,hhi,1.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M1,allocation_Corn,1.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M1,allocation_Soybean,0.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M1,allocation_Winter_Wheat,0.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M1,cvar_loss,11.605215702606984,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M1,expected_profit,376.05289146920137,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M1,hhi,1.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M2,allocation_Corn,0.31764521193092615,-0.6823547880690739,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M2,allocation_Soybean,0.6823547880690739,0.6823547880690739,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M2,allocation_Winter_Wheat,0.0,0.0,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M2,cvar_loss,-120.95071665322406,-132.55593235583103,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M2,expected_profit,372.71808215977114,-3.334809309430227,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M2,hhi,0.5665065374634337,-0.4334934625365663,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M3,allocation_Corn,0.31764521193092615,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M3,allocation_Soybean,0.6823547880690739,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M3,allocation_Winter_Wheat,0.0,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M3,cvar_loss,-120.95071665322406,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M3,expected_profit,372.71808215977114,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M3,hhi,0.5665065374634337,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M4,allocation_Corn,0.31764521193092615,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M4,allocation_Soybean,0.6823547880690739,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M4,allocation_Winter_Wheat,0.0,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M4,cvar_loss,-120.95071665322406,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M4,expected_profit,372.71808215977114,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227002,M4,hhi,0.5665065374634337,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M0,allocation_Corn,1.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M0,allocation_Soybean,0.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M0,allocation_Winter_Wheat,0.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M0,cvar_loss,11.590953459267851,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M0,expected_profit,377.7613122554259,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M0,hhi,1.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M1,allocation_Corn,1.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M1,allocation_Soybean,0.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M1,allocation_Winter_Wheat,0.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M1,cvar_loss,11.590953459267851,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M1,expected_profit,377.7613122554259,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M1,hhi,1.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M2,allocation_Corn,0.31764521193092615,-0.6823547880690739,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M2,allocation_Soybean,0.6823547880690739,0.6823547880690739,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M2,allocation_Winter_Wheat,0.0,0.0,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M2,cvar_loss,-107.34420084456222,-118.93515430383007,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M2,expected_profit,371.0306908125268,-6.730621442899064,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M2,hhi,0.5665065374634337,-0.4334934625365663,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M3,allocation_Corn,0.31764521193092615,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M3,allocation_Soybean,0.6823547880690739,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M3,allocation_Winter_Wheat,0.0,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M3,cvar_loss,-107.34420084456222,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M3,expected_profit,371.0306908125268,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M3,hhi,0.5665065374634337,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M4,allocation_Corn,0.31764521193092615,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M4,allocation_Soybean,0.6823547880690739,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M4,allocation_Winter_Wheat,0.0,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M4,cvar_loss,-107.34420084456222,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M4,expected_profit,371.0306908125268,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227003,M4,hhi,0.5665065374634337,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M0,allocation_Corn,1.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M0,allocation_Soybean,0.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M0,allocation_Winter_Wheat,0.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M0,cvar_loss,15.366987107699856,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M0,expected_profit,377.4743598648463,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M0,hhi,1.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M1,allocation_Corn,1.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M1,allocation_Soybean,0.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M1,allocation_Winter_Wheat,0.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M1,cvar_loss,15.366987107699856,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M1,expected_profit,377.4743598648463,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M1,hhi,1.0,0.0,CARDINAL_MARGINS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M2,allocation_Corn,0.31764521193092615,-0.6823547880690739,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M2,allocation_Soybean,0.6823547880690739,0.6823547880690739,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M2,allocation_Winter_Wheat,0.0,0.0,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M2,cvar_loss,-124.69860481561749,-140.06559192331736,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M2,expected_profit,372.12981862542443,-5.344541239421858,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M2,hhi,0.5665065374634337,-0.4334934625365663,PLUS_OPERATIONS
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M3,allocation_Corn,0.31764521193092615,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M3,allocation_Soybean,0.6823547880690739,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M3,allocation_Winter_Wheat,0.0,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M3,cvar_loss,-124.69860481561749,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M3,expected_profit,372.12981862542443,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M3,hhi,0.5665065374634337,0.0,PLUS_LOSS_CVAR
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M4,allocation_Corn,0.31764521193092615,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M4,allocation_Soybean,0.6823547880690739,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M4,allocation_Winter_Wheat,0.0,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M4,cvar_loss,-124.69860481561749,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M4,expected_profit,372.12981862542443,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227004,M4,hhi,0.5665065374634337,0.0,PLUS_NAMED_DEPENDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,M0,allocation_Corn,1.0,0.0,RAW_ORDINAL_TOP_CROP_RECOMMENDATION
